Pressure,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,L,V,D,B,F,Ethanol concentration,time_hours,hour_of_day,T1_lag1,T1_lag5,T1_lag10,T1_lag30,T1_lag60,T1_lag240,T2_lag1,T2_lag5,T2_lag10,T2_lag30,T2_lag60,T2_lag240,T3_lag1,T3_lag5,T3_lag10,T3_lag30,T3_lag60,T3_lag240,T4_lag1,T4_lag5,T4_lag10,T4_lag30,T4_lag60,T4_lag240,T5_lag1,T5_lag5,T5_lag10,T5_lag30,T5_lag60,T5_lag240,T1_rolling_mean_5,T2_rolling_mean_5,T3_rolling_mean_5,T4_rolling_mean_5,T5_rolling_mean_5,hour_of_day_sin,hour_of_day_cos
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,28.700000000000003,4.700000000000003,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9426414910921787,0.3338068592337703
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,28.8,4.800000000000001,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9510565162951536,0.3090169943749473
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,28.900000000000002,4.900000000000002,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9588197348681932,0.2840153447039221
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,29.0,5.0,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9659258262890683,0.25881904510252074
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,29.1,5.100000000000001,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9723699203976767,0.23344536385590503
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,29.200000000000003,5.200000000000003,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9781476007338058,0.2079116908177586
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,29.3,5.300000000000001,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9832549075639546,0.18223552549214744
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,29.400000000000002,5.400000000000002,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9876883405951378,0.15643446504023026
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,29.5,5.5,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9914448613738104,0.1305261922200517
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,29.6,5.600000000000001,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9945218953682734,0.10452846326765323
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,29.700000000000003,5.700000000000003,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9969173337331281,0.07845909572784433
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,29.8,5.800000000000001,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9986295347545739,0.05233595624294352
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,29.900000000000002,5.900000000000002,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9996573249755573,0.026176948307872695
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,30.0,6.0,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,1.0,6.123233995736766e-17
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,30.1,6.100000000000001,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9996573249755573,-0.02617694830787346
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,30.200000000000003,6.200000000000003,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9986295347545738,-0.05233595624294473
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,30.3,6.300000000000001,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.996917333733128,-0.0784590957278451
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,30.400000000000002,6.400000000000002,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9945218953682733,-0.104528463267654
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,30.5,6.5,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9914448613738104,-0.1305261922200516
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,30.6,6.600000000000001,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9876883405951377,-0.15643446504023104
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,30.700000000000003,6.700000000000003,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9832549075639544,-0.1822355254921482
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,30.8,6.800000000000001,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9781476007338056,-0.20791169081775956
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,30.900000000000002,6.900000000000002,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9723699203976766,-0.23344536385590578
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,31.0,7.0,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9659258262890683,-0.25881904510252063
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,31.1,7.100000000000001,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9588197348681929,-0.28401534470392303
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,31.200000000000003,7.200000000000003,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9510565162951533,-0.3090169943749482
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,31.3,7.300000000000001,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9426414910921783,-0.333806859233771
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,31.400000000000002,7.400000000000002,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9335804264972016,-0.3583679495453007
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,31.5,7.5,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9238795325112868,-0.3826834323650895
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,31.6,7.600000000000001,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9135454576426008,-0.4067366430758005
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,31.700000000000003,7.700000000000003,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.9025852843498603,-0.43051109680829575
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,31.8,7.800000000000001,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.8910065241883677,-0.45399049973954714
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,31.900000000000002,7.900000000000002,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.8788171126619652,-0.47715876025960885
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,32.0,8.0,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.8660254037844387,-0.4999999999999998
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,32.1,8.100000000000001,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.8526401643540921,-0.5224985647159491
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,32.2,8.200000000000003,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.8386705679454235,-0.5446390350150279
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,32.300000000000004,8.300000000000004,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.824126188622015,-0.5664062369248337
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,32.4,8.399999999999999,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.8090169943749478,-0.5877852522924727
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,32.5,8.5,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.7933533402912352,-0.6087614290087207
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,32.6,8.600000000000001,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.7771459614569708,-0.6293203910498376
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,32.7,8.700000000000003,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.7604059656000304,-0.6494480483301842
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,32.800000000000004,8.800000000000004,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.7431448254773936,-0.6691306063588589
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,32.9,8.899999999999999,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.7253743710122881,-0.6883545756937535
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,33.0,9.0,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.7071067811865476,-0.7071067811865475
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,33.1,9.100000000000001,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.6883545756937536,-0.725374371012288
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,33.2,9.200000000000003,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.6691306063588577,-0.7431448254773947
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,33.300000000000004,9.300000000000004,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.6494480483301831,-0.7604059656000315
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,33.4,9.399999999999999,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.6293203910498377,-0.7771459614569707
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,33.5,9.5,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.6087614290087209,-0.793353340291235
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,33.6,9.600000000000001,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.5877852522924728,-0.8090169943749477
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,33.7,9.700000000000003,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.5664062369248324,-0.8241261886220159
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,33.800000000000004,9.800000000000004,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.5446390350150262,-0.8386705679454246
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,33.9,9.899999999999999,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.5224985647159494,-0.852640164354092
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,34.0,10.0,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.94,350.99,350.99,350.99,350.99,350.99,350.99,350.82,350.86,350.89,350.94,350.99,0.49999999999999994,-0.8660254037844387
